,Magnet_X,Magnet_Y,Magnet_Z,Pose_X,Pose_Y,Pose_Z,Tx_1,Ty_1,Tz_1,Tx_2,Ty_2,Tz_2,Tx_3,Ty_3,Tz_3,Tx_4,Ty_4,Tz_4,Tx_5,Ty_5,Tz_5,Tx_6,Ty_6,Tz_6,Tx_7,Ty_7,Tz_7,Tx_8,Ty_8,Tz_8,Tx_9,Ty_9,Tz_9,Tx_10,Ty_10,Tz_10,Tx_11,Ty_11,Tz_11,Tx_12,Ty_12,Tz_12,Tx_13,Ty_13,Tz_13,Tx_14,Ty_14,Tz_14,Tx_15,Ty_15,Tz_15,Tx_16,Ty_16,Tz_16
616,-0.075,0.015,0.048,-1,0,0,-22.94326629,-8.640549896,51.83121514,27.34381687,33.47839099,23.15539697,-43.13638383,120.3409107,6.07099139,-92.60791344,-48.94324965,19.24815838,12.16235916,-4.196077625,69.32669409,80.41028896,18.70962806,-60.57668099,102.5565049,102.4193481,-320.0530353,-459.9920829,-156.4978374,530.9757623,19.87775041,-30.20423405,75.2632501,45.65889141,-21.14918138,-3.224905796,-17.11677358,-169.6752981,-98.05554554,-244.8528112,120.5011683,187.4085827,15.3394907,-15.48648597,98.31184487,9.239842867,-40.42122259,56.25937543,-30.4350456,-21.15280151,23.69486527,-56.91110487,29.7172309,51.67314571
617,0.075,0,0.048,-1,0,0,-113.4855374,9.490434555,47.13267693,-30.37560378,-65.83446058,82.47360691,2.549351852,-5.2977552,82.4543107,26.45095822,-11.10497894,-4.831628344,-367.8757173,176.1400749,-196.1989182,31.91825698,-171.2816726,269.5657981,61.98299392,-49.40309591,140.8434229,27.41755858,-19.90854852,78.14187067,-347.6193641,-201.6525182,-173.1181862,24.29478187,195.181424,322.6089394,57.71734039,25.75168982,114.9593437,11.18600806,11.3082985,79.93849831,-78.4649198,-34.06157813,88.01902426,-32.11843197,48.10638013,104.1474508,8.008488697,51.38214117,63.18822513,8.04532909,27.11487737,51.63914352
618,0.06,0,0.048,-1,0,0,-95.47197146,30.04530816,35.78169514,-52.85828713,-57.3543526,79.6842737,-1.378281075,-13.54751103,87.28291724,27.91117592,-14.49131568,-2.064290197,-127.4812073,217.2636417,-283.1296317,-117.5845971,-209.0636573,329.3224622,76.86384855,-64.76965136,168.2910898,34.31821899,-22.15779546,82.68655893,-114.0830253,-251.4885704,-241.721143,-129.183864,234.3395701,375.8616242,71.29354168,43.60393744,142.5652758,17.25497359,14.54223737,84.51941426,-56.3797327,-58.3619647,76.27122717,-54.6163589,36.68016834,98.41937453,3.735302873,58.94738589,67.63802567,8.865055512,30.78233712,53.84262914
619,0.045,0,0.048,-1,0,0,-72.58079233,39.21523887,29.22919076,-73.74584958,-35.96509675,68.13854824,-10.2195385,-22.4337478,91.31012507,28.79358737,-19.85326138,0.167058537,26.69142157,168.8631969,-217.8040258,-351.5234485,-171.2068017,261.8685042,89.08595348,-91.93519076,210.7065687,42.81351986,-26.7500414,89.84122853,31.2926015,-207.1862111,-181.9079484,-351.1768452,192.4581534,295.9508879,85.12149397,71.77813169,186.9419957,26.31542387,19.05446557,91.77088861,-30.83659635,-67.09659112,71.72813584,-71.87831171,17.03321485,86.84769834,-3.832052309,67.60484102,72.36058328,10.56398829,35.45253406,56.15424449
620,0.03,0,0.048,-1,0,0,-52.82762868,37.95676266,29.72488196,-81.59373324,-5.6947756,53.41975132,-23.96320735,-28.69369611,95.08069757,29.51104222,-25.38732187,2.920466736,79.86134247,112.2724213,-121.7390513,-487.3890785,8.533315337,2.082103093,83.94583416,-131.5511216,275.659019,53.60923369,-32.45104632,100.9908205,85.96177323,-149.0439526,-100.2998238,-465.8097988,14.42540634,17.15610442,79.2768882,112.8133163,254.5818655,35.84050925,26.30839392,101.9535737,-8.437861261,-66.94704715,71.91755374,-78.06516825,-13.15398064,70.67845878,-17.62566731,72.95704122,75.52468371,10.09620841,41.16534754,59.88785315
621,0.015,0,0.048,-1,0,0,-38.01785658,31.21245666,32.50140979,-74.30888518,24.04523775,36.95278167,-43.7190589,-30.05590083,95.24769083,27.89912572,-32.86015448,7.489754433,82.08642479,69.1097628,-49.6258147,-354.9075472,181.9028791,-274.4830302,32.24733479,-186.6122039,358.0712496,67.2601919,-42.45791316,118.556032,90.22612955,-103.8457355,-35.70044451,-331.338508,-158.3869717,-230.0457537,28.5831304,165.8525133,342.1157509,48.87728287,37.54462152,118.8558856,6.703050519,-59.2860994,75.92234899,-69.87444308,-42.19864135,53.79238012,-35.92735369,73.64564415,74.85330901,8.722115012,48.72991494,63.80336398
622,-0.015,0,0.048,-1,0,0,-25.45227312,13.80060884,41.19651383,-30.72615848,54.68423277,18.62454863,-86.40567376,0.216628601,80.05659616,16.18719737,-50.40292749,16.2983612,52.20028721,23.99742385,27.14316678,47.12301201,180.0575602,-291.7832312,-352.7030084,-190.8945808,354.4474352,95.26302404,-84.56060457,191.764307,62.8441946,-54.93539096,34.41481944,36.01383785,-159.1330574,-230.068791,-338.9275131,151.0525876,322.1079815,73.0281807,83.91691256,190.0215923,20.92282708,-41.13400492,85.20916055,-27.96939423,-71.0066356,37.09962396,-74.83628779,44.80106315,57.46333631,-4.295728867,65.03697096,72.9951276
623,-0.03,0,0.048,-1,0,0,-23.36302749,6.562558152,45.11437507,-10.1100743,53.95578353,18.49373437,-94.1687057,30.56039482,64.23478477,2.112467682,-57.3252726,19.71727862,37.8728791,13.23166343,46.08624628,99.95806981,123.3504992,-199.6674964,-490.2296063,-15.06113658,94.03595108,89.56079372,-123.970157,258.3588702,49.43305208,-43.72077948,51.88554159,86.03353509,-102.5941941,-146.4860236,-455.2995026,-27.51657136,53.24376413,64.58046825,124.7381192,256.4265522,22.41015275,-32.79735183,89.32809752,-9.29860424,-69.90921538,37.67935715,-81.1311444,16.6097356,41.9926365,-18.46085882,70.03243162,76.15839576
624,-0.045,0,0.048,-1,0,0,-23.66894326,0.428480481,48.04253278,4.987981938,47.25445293,21.14153141,-85.89999692,61.86202132,47.23659288,-17.43597956,-58.52984141,20.11370764,26.29240557,6.725048614,57.26186847,101.2397036,79.58067986,-128.2410717,-354.1781577,157.7410098,-190.4561452,35.21631793,-179.8568877,343.1843671,38.0320297,-36.25987864,62.59355754,88.61518642,-60.07654924,-81.66976928,-330.9812073,-194.1195083,-188.301228,11.58096466,178.7610823,342.0876277,21.60656802,-25.74943851,92.40574931,3.535398717,-63.08026401,41.32890793,-73.57111381,-10.35924003,26.12936978,-37.5620081,70.5051616,76.59675072
625,-0.06,0,0.048,-1,0,0,-24.73415476,-4.710364289,50.7210082,13.63435559,37.98628465,25.30506802,-66.14127428,83.32139059,35.20187331,-39.63226782,-49.99379564,14.84773009,17.25292708,2.265341669,64.54934961,86.42153169,51.3161129,-82.25963636,-108.6367792,199.5698145,-272.560629,-116.992362,-223.4502589,405.9057257,29.57049009,-31.21705269,69.84616043,75.80573722,-31.34371298,-38.91369408,-115.2735684,-229.3465638,-251.8797363,-134.5786312,216.4140921,398.9960691,20.49472388,-20.59114753,94.52039807,11.71152912,-54.28475406,46.69985938,-55.70141044,-29.56020216,15.75021557,-59.88619865,60.60537092,70.78139536
626,-0.075,0,0.048,-1,0,0,-26.34362345,-8.075631544,52.68849597,17.44940457,29.38678706,30.54320098,-41.95977391,92.36192317,30.63046497,-58.95340956,-28.9735823,4.670880909,10.43588579,-0.387849538,69.87752157,69.52748227,33.56071255,-53.66240724,46.21918864,159.6470423,-203.6991938,-356.1403068,-181.98523,336.5712548,23.04732193,-27.99522059,74.20574098,61.20076199,-13.78110223,-11.62488114,26.91688618,-185.6018145,-200.1980982,-352.5610978,165.3799279,310.6803834,19.38875147,-15.70863775,96.86710649,16.04705029,-45.72029022,50.45955603,-33.73412869,-39.19646358,10.88658793,-77.98961472,38.11033416,58.72180689
627,-0.09,0,0.048,-1,0,0,-27.65602787,-11.23843055,54.29682145,18.78386768,21.74300594,34.06674636,-21.404502,91.37174121,30.9896098,-66.77235566,1.938797071,-12.11978691,5.178719164,-2.694691789,73.36366042,54.76138799,22.45344151,-35.59705698,97.36072305,103.3218275,-110.418768,-491.6136157,-9.28855676,65.62946679,18.06694555,-25.53816448,77.65603806,47.86169878,-2.684860139,4.769772405,77.83795672,-128.4217573,-119.6421871,-457.1817125,-9.133042391,51.3194705,18.04862695,-12.47685541,98.41760828,17.37060805,-38.69489265,54.93246561,-15.4948342,-38.26502409,11.29582134,-84.61559848,8.943887428,41.9658913
628,0.075,-0.015,0.048,-1,0,0,-91.36836404,-2.173064703,54.38948524,-25.96944821,-48.1776577,69.62548677,-4.104241312,0.023996948,77.02873471,23.88659693,-10.67720119,-5.868486522,-258.6753329,126.1565252,-48.55526926,-11.3711178,-159.3432818,168.6794712,47.18506198,-57.1816296,131.9880716,25.0450936,-22.69713555,76.4823871,-451.4271148,-178.8954942,-372.8948121,77.88862737,148.9685766,438.5311801,68.45470239,12.21633721,122.5342865,13.21652445,8.355202691,80.37074302,-114.4567698,-55.71380824,71.82224616,-35.38252799,73.83819434,128.7581616,16.93421935,55.93674855,70.04125009,11.88909251,26.99468292,53.14320283
629,0.045,-0.015,0.048,-1,0,0,-67.5730145,20.27769662,42.21038534,-51.33949462,-25.24658065,59.76966104,-16.21240321,-10.10353881,81.13007,24.56581555,-17.8558326,-2.095089408,-20.01530419,155.6960048,-100.5347761,-246.0083824,-125.5874119,130.4524232,54.46818976,-102.4092489,179.2171277,36.64277128,-31.34623365,87.13387053,90.89401047,-157.9078341,-297.8362704,-460.3925243,177.5801356,488.6793902,114.5063708,42.29007819,214.5305865,30.21049195,12.5047184,93.38265616,-32.20408433,-96.86766314,47.19359553,-105.0206534,34.74532372,101.8342495,6.597549384,80.4621713,87.15244593,16.63339782,36.50171276,59.5520108
630,0.015,-0.015,0.048,-1,0,0,-43.95408208,18.70343317,42.22839571,-51.83254685,12.11201792,43.1561664,-39.03248557,-11.09620049,82.05743918,21.73701075,-27.83700886,1.851580271,46.04136563,78.79397172,-15.51240862,-246.0860623,131.8918459,-130.5662805,-11.87229123,-177.5968282,256.7205753,52.89765019,-50.73394402,109.9678603,122.1610412,-72.75622679,-63.88894793,-431.444977,-137.3864582,-429.1047126,83.40058179,121.7180131,457.539736,60.12730269,23.93794307,126.3158201,20.55166196,-74.77085067,60.40495989,-100.8387742,-61.21954175,36.60288995,-38.99595539,99.01826319,98.70713783,18.82030699,53.59169226,71.23727924
631,-0.015,-0.015,0.048,-1,0,0,-31.78809444,8.140272837,47.09601455,-25.86887549,35.26789479,31.43254966,-64.5648076,12.19816262,71.73095966,9.722669847,-38.41347694,6.898502446,37.03980652,32.40296286,35.90073222,-0.324509927,166.9405477,-178.9836296,-248.7244839,-146.1589541,220.1637673,60.15497572,-95.6600569,158.2281099,75.02468123,-41.1237126,27.83329688,95.06742405,-112.1871342,-345.6919363,-445.7790322,132.567156,516.0274219,103.2633376,55.45200376,218.1175945,31.55810581,-45.60715072,78.31786559,-30.00431015,-98.15526632,13.65270029,-106.2596461,62.34613254,73.28392861,7.190469586,79.00125669,88.97781206
632,-0.045,-0.015,0.048,-1,0,0,-28.33848723,-2.223428892,51.22365771,-1.283170045,34.12326758,31.22018397,-63.96429769,50.27720387,54.72383448,-12.87014946,-39.87466497,7.252026092,20.21751765,11.83974721,59.79101849,65.74185644,89.36029604,-94.3410698,-246.4352121,112.9138319,-44.80859918,-9.349553125,-170.479029,239.0375711,43.48682916,-29.11081127,60.52323845,120.8846277,-30.34065662,-109.0437893,-429.9166644,-180.7204468,-384.8504471,64.7227007,135.7780847,457.1233204,28.59577634,-26.99832943,89.40067264,15.17139874,-77.29779741,26.73840795,-103.3852462,-29.22043897,11.20145976,-41.04365591,96.42080713,101.2728814
633,-0.075,-0.015,0.048,-1,0,0,-29.12193485,-9.218847208,54.113267,10.78897204,23.34168529,35.62582218,-37.33073069,72.99689917,43.33628831,-37.00451843,-17.30197988,-3.999762763,7.891019784,2.483030423,69.9387275,54.00161056,41.27179632,-44.74097102,-2.816962049,144.5957185,-91.23535142,-247.5009209,-143.2765008,200.407374,25.48453472,-24.29988855,73.34070715,71.80949055,0.31738629,-19.05291183,78.36540136,-136.9134409,-311.261048,-457.0264513,159.7842839,510.5507735,22.85425862,-15.88862837,95.93063682,24.70826605,-50.42703496,43.95092019,-36.66578087,-63.18588518,-11.77795272,-110.7428077,57.70276362,74.18501706
634,0.075,-0.03,0.048,-1,0,0,-77.33221445,-9.390769241,56.22137894,-21.36072107,-35.78404785,61.7461562,-8.444393215,5.131121506,72.65645051,21.42402981,-9.518277919,-6.645712182,-177.0407412,74.81519234,22.0543623,-32.01455054,-123.5126834,98.26283943,32.78575882,-59.73196746,122.751366,21.73586494,-25.03516679,75.66492308,-503.4144231,-15.84109668,-494.5201518,106.9404715,29.32032398,486.0929371,73.333456,-6.027464982,124.4659045,14.64825147,4.128214675,80.50663671,-171.9968686,-89.7542816,37.74473795,-31.4041492,110.0388378,173.8374885,29.50808416,58.56672954,78.06153204,15.81385714,26.20131759,54.71348129
635,0.045,-0.03,0.048,-1,0,0,-63.01428221,6.833201809,49.89385832,-36.61434891,-19.20538235,55.88258255,-17.97252636,-0.666024292,75.29392346,20.96788097,-15.55675023,-4.531045212,-43.5448352,117.5839076,-18.71592204,-164.8428733,-80.40005926,65.75775588,27.67258747,-96.9963951,152.2011948,29.80199306,-34.46966056,83.90425682,127.2901982,-28.21676735,-363.9298168,-509.4573149,40.20243778,582.4453655,125.8060146,-2.124711989,224.6384128,32.62291337,4.426255198,93.63498172,-24.73540646,-137.6311638,2.408687406,-158.3369959,63.04355403,132.569379,23.69895573,93.02420144,108.5063296,23.27500673,36.54776934,63.1135583
636,0.015,-0.03,0.048,-1,0,0,-46.42374245,8.656887427,48.56998316,-36.91040867,5.70684197,46.77667724,-34.44953132,1.572311466,74.10181523,17.11048194,-22.91946755,-1.685079367,17.94898434,72.22288644,15.81586015,-163.859812,82.79787041,-61.45531604,-33.53380801,-142.0225941,186.7708843,37.8951246,-53.88968519,100.3899452,137.4899477,-24.2994573,-77.28657825,-482.53237,15.77782348,-558.0776035,110.1329752,3.168407131,503.5902966,64.88106431,6.105705607,128.998366,41.19994485,-90.17723216,37.70645157,-150.0422008,-94.15813735,3.931600744,-35.35777357,132.9698298,142.1907162,31.00365616,56.66650992,80.60316926
637,-0.015,-0.03,0.048,-1,0,0,-36.07207618,2.873493126,50.73975184,-21.65732514,22.43830853,39.13217098,-49.20331753,18.08374071,67.45061013,7.524870692,-28.70952687,0.711987462,21.71018009,34.14744758,46.4205922,-25.26399112,127.9062189,-101.3951491,-167.3758439,-99.62956449,154.2848057,32.38919581,-91.14061712,130.9408683,79.79345185,-21.81773579,24.29741084,129.2813631,11.02293016,-410.1096354,-497.8016616,-4.601135274,612.9348867,116.6712203,9.713339316,229.9641711,45.91027504,-48.58732998,68.96531005,-22.42562905,-134.690734,-29.38928157,-156.8985509,89.78679135,101.9325911,24.90315169,92.65359723,111.6679761
638,-0.045,-0.03,0.048,-1,0,0,-32.62729433,-3.865344496,53.26866608,-4.56546338,24.00010176,37.08178971,-49.54419955,43.08254787,57.54103711,-8.401081713,-27.18528146,-0.000646935,12.67398612,13.89726644,64.09683773,35.71942958,82.77364051,-65.6929773,-165.3033178,63.12109715,27.36271152,-30.28158773,-136.2062963,166.1476518,44.76812735,-20.56846325,59.50441141,135.0811761,16.40024343,-122.3986218,-480.946764,-27.0939759,-514.0308491,96.00648178,19.75625764,508.2587387,36.32907619,-26.56825432,86.2639963,34.26161333,-90.54810199,5.438722766,-151.0512268,-58.40371419,-22.12444035,-37.35035604,132.2650212,146.303224
639,-0.075,-0.03,0.048,-1,0,0,-32.17933674,-9.499235978,55.38833743,5.079522994,18.13906052,38.99129476,-33.29242713,60.16642578,51.09409008,-23.07236518,-10.24026346,-6.97786579,4.071080186,3.949383622,72.17103271,38.62080177,43.42424389,-35.28706866,-26.70711516,107.7300626,-12.41451352,-165.499708,-94.14569197,131.6637696,25.55317312,-20.1194641,72.64582358,77.19625704,18.56982321,-22.52368848,115.3887997,-15.55153293,-377.8854314,-511.82351,25.12998118,605.0295123,27.1567491,-14.58771026,94.35701392,38.07501335,-53.55617011,35.49618908,-31.12813216,-98.0669282,-53.71573545,-164.1747881,84.20336993,104.6276409
640,0.075,-0.045,0.048,-1,0,0,-68.05675934,-13.54595362,58.15331482,-17.50593708,-27.01025102,57.8558543,-11.60768108,9.719113023,69.17520395,19.21935923,-8.796340192,-7.92073453,-123.5636581,41.85940392,54.0976263,-36.94226908,-87.4519971,55.82245382,20.40125165,-57.84797608,114.7211087,18.05227264,-25.47274139,74.79418986,-460.5599408,146.669896,-395.4423855,80.81981373,-93.2897169,425.034857,69.07849268,-24.28689291,121.8685376,13.62496318,-0.463099677,79.77436779,-258.0400544,-140.9614624,-37.55699784,-11.80486864,148.1854999,253.0174081,43.16328979,56.30057825,87.33614774,18.87401966,24.20561291,56.33287898
641,0.045,-0.045,0.048,-1,0,0,-58.73606706,-1.46296598,54.74240968,-26.93620834,-15.03378724,54.10027574,-19.01129212,6.704390813,71.27551445,18.67924364,-12.98219981,-6.192222088,-49.76171446,80.54242527,26.52644606,-110.9408043,-48.41329287,33.1629989,9.328180349,-84.78498139,131.7493457,23.41370744,-34.83188614,80.39227668,103.3413992,104.9390383,-320.2096066,-460.2673527,-103.6669833,466.3828732,112.8942175,-48.53112046,212.8540399,30.94381593,-3.437521229,93.53377439,2.048200212,-180.3569775,-76.62517983,-239.9466469,105.5643655,199.0824883,48.19930214,99.05499166,137.1722165,30.35355199,33.82412764,66.65788812
642,0.015,-0.045,0.048,-1,0,0,-46.94875079,1.677570601,53.09256281,-26.95811021,1.793934786,47.79272686,-30.40248876,9.730761344,69.5691832,14.7702425,-18.05005568,-3.939015063,-1.908036704,58.97121649,38.84062209,-109.803126,50.59182064,-29.12216349,-38.71981576,-106.9010264,145.5008551,24.82509449,-51.60971389,91.81572539,126.3854126,25.88034047,-67.86316217,-446.1995529,176.939536,-457.951189,82.04491416,-119.8889588,443.8686171,61.11004073,-12.50745138,127.0013897,72.59154057,-96.84681126,7.428168666,-222.4752696,-143.6390475,-67.96602614,-17.6528222,169.5728406,215.6819897,46.23259984,55.4079031,90.34128755
643,-0.015,-0.045,0.048,-1,0,0,-39.07500514,-1.548952929,53.66799187,-17.17575038,14.25363066,43.20998578,-39.52082378,21.8763489,64.90741316,6.531744882,-21.33929763,-2.924624258,8.882516871,31.59673791,55.96801444,-32.35719909,90.47337612,-56.42819741,-113.7966357,-68.25976774,122.1283629,13.67749725,-78.61600214,109.8756299,76.48399785,-2.073788268,26.09400915,102.9528986,137.022438,-366.6046873,-453.0268841,-152.9279932,500.290208,106.0110829,-38.317477,219.0095593,62.70966115,-46.09537991,58.83004397,-0.548964752,-172.5252979,-100.7205811,-234.2477619,133.7221579,167.4805517,52.62161943,100.0198301,142.0341318
644,-0.045,-0.045,0.048,-1,0,0,-35.5240487,-6.27496111,55.49519863,-5.703090479,17.27851896,41.41664499,-38.86107678,38.46824766,59.24125654,-4.501802778,-18.6473896,-4.545421459,5.530223464,14.90971221,67.41150501,15.77018476,69.03265553,-43.87734329,-112.0868456,30.41081144,60.31861481,-35.02249191,-100.4640787,124.2408112,43.84777382,-11.49135747,59.68637682,123.9726408,64.51191899,-112.6427279,-445.0418261,135.7633282,-421.1816439,72.01151253,-103.9563667,452.1020208,44.25422671,-23.70077428,82.3531165,61.74845358,-97.15842695,-22.84799632,-221.7588869,-103.4647776,-91.32164276,-18.89250333,170.3968524,222.9698572
645,-0.075,-0.045,0.048,-1,0,0,-33.94869691,-10.55352389,56.67236741,2.401968597,13.6708083,42.33869956,-29.14396011,51.18441581,54.81900631,-13.77988948,-6.754243184,-8.830473566,0.316131345,5.095388643,73.23886478,25.89942986,41.1158393,-26.04632096,-34.72680155,71.23510072,33.36713234,-110.1925093,-62.31419206,99.61516244,25.47308907,-15.16525096,72.68768174,73.62417563,37.2208225,-19.16487614,95.49425083,111.3891011,-339.081852,-465.678897,-119.7357138,498.5553695,30.94196153,-12.77647895,93.18772913,52.65699824,-51.462889,25.95593352,-10.23125741,-136.0400633,-123.6937236,-245.7435772,125.2126814,168.9936157
646,0.075,-0.06,0.048,-1,0,0,-60.89121587,-15.91987887,59.43323741,-13.93836574,-21.30557676,55.21169727,-12.39500949,13.67454922,67.48084145,17.71219823,-7.418733555,-8.446478636,-90.15291394,22.70490976,68.58328826,-34.33372851,-60.31954211,32.3372533,11.1881479,-53.52446558,108.0994012,14.59348295,-26.18063251,73.49632214,-353.0217843,172.141683,-191.3324939,26.12553666,-146.6601856,310.1830278,57.83795909,-38.29326275,115.3170147,12.19051761,-3.55776989,79.73727565,-372.2505737,-191.8423442,-188.2294129,30.38359122,164.0217639,368.602504,57.67958049,49.3484814,96.91190179,21.98009622,21.68946529,57.39354774
647,0.045,-0.06,0.048,-1,0,0,-55.5217991,-7.302018858,56.41178711,-19.98342963,-12.2647034,52.25348374,-19.07638353,12.01788095,67.75516043,16.37824376,-10.80382108,-7.330078235,-47.59502393,53.22776359,50.95958071,-76.81936801,-30.16456729,16.69908389,-1.911732651,-70.85731028,117.4397205,16.93717411,-34.23075763,78.02607167,42.34928619,159.6846754,-203.3139035,-351.7345347,-138.462105,286.433295,84.45021804,-81.50478157,185.0118746,26.86100559,-10.50624938,91.6508064,48.37447563,-194.3097438,-190.6858544,-349.5268821,156.7855828,344.1111856,82.71557139,91.67378995,170.5521983,36.96986291,29.41793357,69.80604996
